order_id,order_date,customer_id,store_id,country,sales_channel,order_status,payment_method,gross_amount_eur,discount_amount_eur,net_amount_eur
O0000322,2023-10-03,C009800,,Serbia,mobile_app,completed,card,114.87,0,114.87
O0000323,2024-12-17,C000275,,Serbia,web,completed,wallet,460.26,0,460.26
O0000324,2023-11-25,C006187,,Cyprus,marketplace,completed,card,178.86,0,178.86
O0000325,2025-05-15,C000567,S001,Cyprus,store,completed,card,386.2,0,386.2
O0000326,2025-03-16,C004731,,Cyprus,mobile_app,completed,card,133.5,6.68,126.82
O0000327,2025-07-19,C000759,S009,Cyprus,store,completed,card,49.57,0,49.57
O0000328,2024-03-26,C008072,S006,Cyprus,store,refunded,card,345.18,3.02,342.16
O0000329,2023-07-13,C002988,,Cyprus,mobile_app,completed,card,551.9,2.83,549.07
O0000330,2024-11-25,C011051,S015,Cyprus,store,completed,wallet,47.92,8.15,39.77
O0000331,2025-09-09,C002351,S002,Serbia,store,completed,cash,1327.69,92.49,1235.2
O0000332,2024-06-30,C007586,,Cyprus,mobile_app,completed,bank_transfer,524.07,0,524.07
O0000333,2023-06-27,C004279,S001,Cyprus,store,completed,card,687.2,14.16,673.04
O0000334,2024-08-09,C003143,,Serbia,mobile_app,completed,card,126.61,2.59,124.02
O0000335,2023-06-03,C001605,,Serbia,mobile_app,refunded,card,28.24,1.13,27.11
O0000336,2024-10-17,C006702,,Cyprus,mobile_app,completed,wallet,17.81,0,17.81
O0000337,2023-11-03,C010427,,Serbia,web,cancelled,card,273.38,7.56,265.82
O0000338,2024-09-02,C004446,,Cyprus,web,completed,bank_transfer,9.5,0,9.5
O0000339,2023-09-23,C001682,,Cyprus,marketplace,completed,wallet,447.73,13.51,434.22
O0000340,2025-07-20,C008374,,Serbia,mobile_app,completed,card,391.34,9.5,381.84
O0000341,2025-05-14,C010623,,Serbia,web,completed,bank_transfer,451.58,5.83,445.75
O0000342,2023-07-03,C003148,,Serbia,web,completed,card,149.37,1.24,148.13
O0000343,2024-04-15,C003049,,Serbia,mobile_app,completed,wallet,22.38,0,22.38
O0000344,2025-02-05,C004388,,Serbia,web,completed,wallet,80.28,3.21,77.07
O0000345,2025-10-13,C004829,,Serbia,web,completed,wallet,794.47,5.4,789.07
O0000346,2024-03-02,C009924,S007,Cyprus,store,completed,card,288.51,0,288.51
O0000347,2023-09-08,C010317,,Cyprus,marketplace,completed,card,162.46,13,149.46
O0000348,2025-03-15,C006655,,Cyprus,web,completed,card,171.12,0,171.12
O0000349,2025-01-28,C003920,S003,Serbia,store,completed,card,47.71,0.48,47.23
O0000350,2025-02-26,C008888,,Cyprus,web,completed,card,135.73,0,135.73
O0000351,2024-08-22,C000286,,Cyprus,web,completed,wallet,326.86,16.28,310.58
O0000352,2025-03-22,C005166,,Serbia,marketplace,completed,card,826.53,17.21,809.32
O0000353,2023-12-05,C010320,,Cyprus,web,completed,card,712.4,15.6,696.8
O0000354,2023-10-06,C011015,,Serbia,web,completed,card,18.19,1.64,16.55
O0000355,2023-06-04,C003375,,Cyprus,marketplace,completed,card,807.73,0,807.73
O0000356,2024-02-12,C007969,S016,Serbia,store,completed,cash,161.95,4.09,157.86
O0000357,2024-07-08,C004429,,Cyprus,mobile_app,completed,card,90.25,6.95,83.3
O0000358,2024-03-20,C004284,,Cyprus,marketplace,completed,card,749.76,29.99,719.77
O0000359,2024-02-26,C001819,S017,Cyprus,store,completed,card,466.41,27.64,438.77
O0000360,2023-09-20,C000299,,Cyprus,marketplace,completed,card,13.84,0,13.84
O0000361,2025-03-02,C011314,,Serbia,mobile_app,completed,card,611.18,14.03,597.15
O0000362,2024-12-23,C002351,,Cyprus,web,completed,card,578.34,14.98,563.36
O0000363,2023-06-28,C008104,,Serbia,marketplace,completed,wallet,48.81,0,48.81
O0000364,2023-08-26,C009988,S018,Cyprus,store,completed,card,227.65,0,227.65
O0000365,2025-01-23,C008457,S015,Cyprus,store,completed,cash,408.5,28.09,380.41
O0000366,2025-02-10,C006669,S009,Cyprus,store,completed,cash,71.46,5,66.46
O0000367,2025-05-21,C011001,,Serbia,web,completed,card,254.76,8.02,246.74
O0000368,2023-01-06,C001345,,Serbia,marketplace,completed,wallet,12.18,0,12.18
O0000369,2023-04-13,C003645,,Cyprus,marketplace,completed,card,29.45,0.59,28.86
O0000370,2024-08-06,C006974,,Serbia,web,completed,card,114.7,0,114.7
O0000371,2025-08-14,C002608,S003,Serbia,store,completed,card,22.17,0,22.17
O0000372,2024-02-11,C002256,,Cyprus,mobile_app,completed,card,35.59,3.2,32.39
O0000373,2023-02-08,,,Serbia,web,completed,card,99.96,0.1,99.86
O0000374,2023-04-17,C005095,S016,Serbia,store,completed,card,310.05,1.12,308.93
O0000375,2024-12-11,C001680,,Cyprus,mobile_app,completed,card,148.2,0.89,147.31
O0000376,2023-02-11,C005105,,Serbia,web,completed,bank_transfer,432.83,4.3,428.53
O0000377,2024-12-26,,,Cyprus,mobile_app,completed,card,68.95,0,68.95
O0000378,2024-03-19,C009333,,Cyprus,mobile_app,completed,card,99.75,3.99,95.76
O0000379,2024-06-10,C008255,,Cyprus,web,completed,wallet,58.33,2.92,55.41
O0000380,2025-04-13,C002447,S016,Serbia,store,completed,card,103.67,0,103.67
O0000381,2023-03-28,C003059,,Serbia,mobile_app,completed,wallet,55.42,0,55.42
O0000382,2024-09-05,C005364,S002,Serbia,store,cancelled,card,28.6,0,28.6
O0000383,2023-07-19,C001032,,Cyprus,web,completed,card,66.06,5.32,60.74
O0000384,2023-07-03,C008821,,Serbia,mobile_app,completed,card,1772.18,30.09,1742.09
O0000385,2024-05-30,C002445,S001,Cyprus,store,completed,card,95.41,0,95.41
O0000386,2023-12-17,C009334,,Cyprus,web,refunded,card,80.3,0,80.3
O0000387,2024-05-05,C004639,,Serbia,web,completed,card,767.93,0,767.93
O0000388,2025-12-14,C010233,,Serbia,marketplace,completed,card,614.32,13.16,601.16
O0000389,2025-12-23,C008335,,Cyprus,web,completed,card,200.5,12.03,188.47
O0000390,2024-07-08,C009210,,Serbia,web,completed,bank_transfer,216.59,0,216.59
O0000391,2023-02-27,C000232,,Cyprus,marketplace,completed,card,1100.41,0,1100.41
O0000392,2024-02-08,C003128,S012,Serbia,store,completed,card,817.47,50.16,767.31
O0000393,2023-09-11,C000412,,Serbia,marketplace,refunded,card,184.41,0,184.41
O0000394,2024-06-03,C003214,,Cyprus,marketplace,completed,card,79.99,1.23,78.76
O0000395,2023-08-07,C000599,S004,Serbia,store,completed,card,262.96,11.74,251.22
O0000396,2024-11-26,C006793,,Cyprus,mobile_app,completed,bank_transfer,117.76,0,117.76
O0000397,2023-11-19,C001468,,Serbia,mobile_app,completed,card,33.69,0,33.69
O0000398,2023-02-02,C004464,,Cyprus,mobile_app,completed,wallet,415.21,15.2,400.01
O0000399,2023-05-24,C006883,,Cyprus,marketplace,completed,card,67.89,0,67.89
O0000400,2024-02-25,C010454,,Serbia,mobile_app,completed,card,84.67,0,84.67
O0000401,2023-03-28,,S003,Serbia,store,completed,card,185.32,16.68,168.64
O0000402,2025-09-10,C006993,,Cyprus,web,completed,card,35.49,0,35.49
O0000403,2024-04-20,C009895,,Serbia,web,completed,card,358.88,0,358.88
O0000404,2024-04-17,C008077,,Cyprus,web,completed,card,228.36,0,228.36
O0000405,2024-03-27,C004542,,Cyprus,web,completed,card,118.99,0,118.99
O0000406,2023-03-18,C000835,,Serbia,web,completed,card,9.58,0.19,9.39
O0000407,2024-10-21,C010480,S008,Cyprus,store,cancelled,card,191.47,0.54,190.93
O0000408,2025-12-29,C000336,S006,Cyprus,store,completed,cash,945.78,47.04,898.74
O0000409,2025-12-24,C010212,,Cyprus,web,completed,bank_transfer,1330.5,20.48,1310.02
O0000410,2024-11-16,,,Serbia,web,completed,bank_transfer,65.93,0,65.93
O0000411,2024-05-11,C005343,S006,Cyprus,store,completed,card,168.6,6.74,161.86
O0000412,2023-07-12,C005013,,Cyprus,web,completed,card,411.5,1.04,410.46
O0000413,2023-04-07,C011611,,Serbia,marketplace,completed,card,635.75,0,635.75
O0000414,2025-02-09,C001376,S012,Serbia,store,completed,cash,217,11.67,205.33
O0000415,2023-08-04,C001771,,Cyprus,mobile_app,completed,card,163.47,4.64,158.83
O0000416,2024-05-10,C001168,,Cyprus,marketplace,completed,card,44.1,0,44.1
O0000417,2025-07-27,C002059,S013,Cyprus,store,completed,card,82.08,0,82.08
O0000418,2023-05-09,C009696,S003,Serbia,store,completed,card,323.1,12.25,310.85
O0000419,2023-06-27,C001391,,Serbia,web,completed,card,175.19,1.2,173.99
O0000420,2024-03-24,C005504,,Serbia,mobile_app,refunded,wallet,149.33,5.18,144.15
O0000421,2025-03-28,C002407,,Cyprus,web,completed,card,13,0.65,12.35
O0000422,2024-12-10,C009831,,Cyprus,web,completed,card,121.26,0,121.26
O0000423,2025-07-02,C000131,,Cyprus,mobile_app,completed,card,1412.01,21.69,1390.32
O0000424,2023-11-10,C000957,S017,Cyprus,store,completed,card,166.96,0,166.96
O0000425,2023-08-26,C000411,,Serbia,mobile_app,completed,card,262.46,6.66,255.8
O0000426,2023-06-12,C010636,S003,Serbia,store,completed,card,83.5,0,83.5
O0000427,2025-11-30,C006322,,Cyprus,web,completed,card,57.12,0,57.12
O0000428,2025-03-17,C011195,S003,Serbia,store,completed,cash,612.39,0,612.39
O0000429,2023-04-26,C009763,,Serbia,web,completed,card,11.92,0,11.92
O0000430,2025-09-24,C004625,S012,Serbia,store,completed,card,289.1,11.56,277.54
O0000431,2025-11-26,C000278,S011,Cyprus,store,completed,cash,53.61,0,53.61
O0000432,2024-12-25,C009706,S008,Cyprus,store,completed,cash,125.85,0,125.85
O0000433,2025-11-06,C007524,S004,Serbia,store,completed,cash,314.42,11.5,302.92
O0000434,2025-01-28,C011120,,Cyprus,web,completed,card,442.18,2.51,439.67
O0000435,2024-07-02,C010616,,Cyprus,mobile_app,completed,card,810.44,59.27,751.17
O0000436,2023-07-20,C011857,,Cyprus,mobile_app,completed,card,1351.01,1.42,1349.59
O0000437,2024-04-08,C007278,,Cyprus,web,completed,card,82.68,0.83,81.85
O0000438,2024-07-17,C000863,,Serbia,web,completed,wallet,218.2,0,218.2
O0000439,2023-08-02,C008853,S016,Serbia,store,completed,card,147.3,0,147.3
O0000440,2025-04-12,C011575,,Cyprus,mobile_app,completed,card,1150.48,7.94,1142.54
O0000441,2024-03-13,C009689,,Serbia,marketplace,completed,card,9.86,0.69,9.17
O0000442,2024-10-30,C008056,,Serbia,mobile_app,completed,bank_transfer,430.17,4.69,425.48
O0000443,2024-11-17,C007711,,Serbia,web,completed,card,226.07,22.94,203.13
O0000444,2023-03-24,C007271,,Serbia,web,completed,wallet,133.74,0,133.74
O0000445,2023-08-25,C006739,S011,Cyprus,store,completed,card,177.89,4.25,173.64
O0000446,2023-06-15,C003606,,Serbia,mobile_app,completed,card,385.75,4.84,380.91
O0000447,2024-07-29,C008726,S011,Cyprus,store,completed,card,126.53,0.81,125.72
O0000448,2024-03-26,C003006,S007,Cyprus,store,completed,cash,9.67,0,9.67
O0000449,2025-07-05,C006839,,Serbia,web,completed,card,379.19,0,379.19
O0000450,2023-01-27,C003448,,Cyprus,mobile_app,completed,card,87.37,0,87.37
O0000451,2025-12-04,C005023,,Serbia,web,completed,wallet,22.2,1.11,21.09
O0000452,2024-12-24,C010232,,Cyprus,marketplace,completed,card,103.19,0,103.19
O0000453,2023-08-25,C005333,,Cyprus,web,completed,wallet,12.88,0.39,12.49
O0000454,2024-04-06,C005304,,Cyprus,web,completed,card,756.58,0,756.58
O0000455,2024-07-08,C007833,,Serbia,web,completed,card,218.22,1.77,216.45
O0000456,2023-06-22,C001543,,Serbia,web,completed,card,816.85,0,816.85
O0000457,2023-07-23,C003611,,Serbia,marketplace,completed,wallet,70.32,0,70.32
O0000458,2025-07-13,C011701,,Cyprus,mobile_app,completed,card,250.39,0,250.39
O0000459,2024-04-11,C008788,S012,Serbia,store,refunded,card,11.35,0,11.35
O0000460,2025-11-27,,S005,Serbia,store,completed,card,112.14,0,112.14
O0000461,2024-05-15,C001691,,Serbia,marketplace,refunded,wallet,869.93,10.91,859.02
O0000462,2024-02-06,C005887,,Cyprus,web,completed,wallet,43.05,0,43.05
O0000463,2024-01-17,C003235,S006,Cyprus,store,refunded,card,72.75,2.18,70.57
O0000464,2024-02-05,C000731,,Cyprus,web,completed,card,61.79,0,61.79
O0000465,2024-05-21,C000390,,Serbia,web,completed,card,845.09,0,845.09
O0000466,2025-01-14,C000469,S015,Cyprus,store,completed,card,583.72,11.93,571.79
O0000467,2024-07-21,C001848,S008,Cyprus,store,completed,card,355.76,13.57,342.19
O0000468,2025-04-06,C006896,,Cyprus,web,completed,card,1590.24,0,1590.24
O0000469,2024-12-26,C001203,,Serbia,web,completed,wallet,143.97,4.53,139.44
O0000470,2024-12-06,C002374,,Cyprus,marketplace,completed,wallet,153.27,0,153.27
O0000471,2024-03-19,C005834,,Serbia,mobile_app,completed,card,35.49,0,35.49
O0000472,2025-08-24,C001989,S008,Cyprus,store,completed,card,164.94,1.65,163.29
O0000473,2025-01-31,C007681,S008,Cyprus,store,completed,card,4.09,0.25,3.84
O0000474,2023-04-11,C009485,,Cyprus,marketplace,completed,card,461.21,9.84,451.37
O0000475,2023-07-07,C005365,,Cyprus,web,completed,card,449.24,2.47,446.77
O0000476,2023-04-15,C002055,,Cyprus,mobile_app,completed,wallet,90.9,0,90.9
O0000477,2023-06-05,C011063,S010,Serbia,store,completed,card,109.76,1.1,108.66
O0000478,2023-01-04,C007033,S014,Serbia,store,completed,cash,140.72,12.66,128.06
O0000479,2024-05-16,C004284,S017,Cyprus,store,refunded,cash,192.97,0,192.97
O0000480,2025-04-18,C011923,,Serbia,marketplace,completed,card,279.39,8.93,270.46
O0000481,2025-09-23,C006460,,Cyprus,web,completed,bank_transfer,124.46,9.96,114.5
O0000482,2024-08-07,C007253,S002,Serbia,store,completed,card,211.5,8.46,203.04
O0000483,2024-11-12,C008623,S016,Serbia,store,completed,wallet,116.61,0,116.61
O0000484,2024-11-07,C010889,,Cyprus,marketplace,completed,wallet,51.82,0,51.82
O0000485,2025-03-11,C006656,,Serbia,mobile_app,completed,card,8.37,0,8.37
O0000486,2024-04-05,C008918,,Serbia,web,completed,card,68.57,4.8,63.77
O0000487,2025-08-13,C008372,,Cyprus,web,completed,wallet,451.79,11.54,440.25
O0000488,2025-08-06,C004948,S015,Cyprus,store,cancelled,card,176.45,4.45,172
O0000489,2024-11-27,C005052,S013,Cyprus,store,completed,card,420.24,8.31,411.93
O0000490,2024-12-01,C007916,,Cyprus,web,completed,wallet,48.12,0,48.12
O0000491,2025-04-05,C006839,S018,Cyprus,store,completed,card,18.03,0,18.03
O0000492,2024-11-26,C005097,,Serbia,mobile_app,completed,card,467.91,16.71,451.2
O0000493,2024-09-03,C011978,S011,Cyprus,store,completed,card,9.95,0,9.95
O0000494,2024-07-09,C011614,S015,Cyprus,store,completed,card,144.46,0.54,143.92
O0000495,2024-08-23,C004346,,Serbia,marketplace,completed,card,43.92,0,43.92
O0000496,2024-04-27,C003291,,Serbia,marketplace,completed,wallet,201.27,3.47,197.8
O0000497,2024-04-26,C001158,,Serbia,mobile_app,completed,card,39.12,0,39.12
O0000498,2023-04-13,C006152,,Cyprus,mobile_app,cancelled,card,121.48,0,121.48
O0000499,2024-11-11,C006478,,Cyprus,marketplace,completed,card,85.84,6.87,78.97
O0000500,2024-11-28,C005672,,Cyprus,web,refunded,card,205.34,0,205.34
O0000501,2025-09-08,C001278,,Serbia,marketplace,completed,card,429.13,12.97,416.16
O0000502,2025-11-14,C000638,S010,Serbia,store,completed,card,7,0,7
O0000503,2024-12-11,C010019,,Serbia,marketplace,completed,card,36.5,0,36.5
O0000504,2025-07-24,C004416,,Cyprus,web,completed,wallet,203.62,0,203.62
O0000505,2025-06-06,C003557,,Serbia,web,completed,card,167.7,3.57,164.13
O0000506,2024-05-25,C002301,,Cyprus,web,completed,wallet,84.6,4.7,79.9
O0000507,2023-06-25,C002103,,Cyprus,marketplace,completed,card,531.38,26.56,504.82
O0000508,2025-04-17,C007593,S011,Cyprus,store,completed,card,792.3,0,792.3
O0000509,2025-12-07,C001127,S004,Serbia,store,completed,card,86.35,3.32,83.03
O0000510,2023-10-24,C006649,,Cyprus,web,refunded,card,76.66,3.07,73.59
O0000511,2024-03-21,C008612,S016,Serbia,store,completed,card,571.52,18.34,553.18
O0000512,2023-08-13,C000338,S018,Cyprus,store,completed,card,41.14,0,41.14
O0000513,2024-12-02,C009582,,Serbia,web,completed,bank_transfer,129.16,0,129.16
O0000514,2024-05-22,C005895,,Serbia,web,completed,card,94.68,1.96,92.72
O0000515,2025-11-11,C006709,,Cyprus,web,completed,card,412.83,0.47,412.36
O0000516,2024-02-29,C001330,,Serbia,mobile_app,completed,card,234.21,0.43,233.78
O0000517,2023-07-17,C006116,,Serbia,mobile_app,cancelled,wallet,271.9,0.4,271.5
O0000518,2023-01-27,C006341,,Cyprus,mobile_app,completed,wallet,9.29,0.46,8.83
O0000519,2024-02-12,C003298,,Cyprus,web,completed,wallet,1161.32,0,1161.32
O0000520,2023-08-13,C008924,,Cyprus,marketplace,completed,card,141.6,12.14,129.46
O0000521,2024-05-04,C010685,S004,Serbia,store,completed,card,213.12,13.33,199.79
O0000522,2025-07-18,C005219,,Serbia,marketplace,completed,card,520.98,0,520.98
O0000523,2023-04-12,C010364,,Cyprus,web,refunded,bank_transfer,61.75,0,61.75
O0000524,2024-02-04,C010185,,Serbia,web,completed,card,620.2,47.22,572.98
O0000525,2025-11-03,C011705,,Cyprus,marketplace,completed,card,124.46,0,124.46
O0000526,2025-09-28,C010515,,Serbia,mobile_app,completed,card,281.39,23.34,258.05
O0000527,2023-12-21,C003140,S006,Cyprus,store,completed,card,62.02,5.54,56.48
O0000528,2023-03-01,C009492,,Serbia,marketplace,completed,card,70.68,3.53,67.15
O0000529,2023-09-26,C006580,,Serbia,web,completed,wallet,630.75,1.58,629.17
O0000530,2024-09-21,C008918,S017,Cyprus,store,completed,card,187.92,2.49,185.43
O0000531,2023-12-27,C003262,S017,Cyprus,store,completed,card,283.71,29.03,254.68
O0000532,2023-06-10,C006388,,Cyprus,marketplace,completed,card,256.65,0,256.65
O0000533,2025-05-04,,S004,Serbia,store,completed,card,252.62,0,252.62
O0000534,2025-07-04,C004723,,Serbia,web,completed,wallet,878.24,13.66,864.58
O0000535,2024-06-15,C006538,,Serbia,marketplace,completed,card,1184.43,34.28,1150.15
O0000536,2025-05-14,C009434,,Serbia,marketplace,completed,card,72.5,0,72.5
O0000537,2024-08-20,C011536,,Serbia,web,completed,card,67.25,0,67.25
O0000538,2025-02-17,C004324,S010,Serbia,store,completed,card,114.57,0,114.57
O0000539,2025-09-11,C000634,S012,Serbia,store,completed,card,300.46,3.77,296.69
O0000540,2023-11-03,C008311,S014,Serbia,store,completed,card,695.72,35.01,660.71
O0000541,2025-10-30,C011579,,Serbia,mobile_app,completed,wallet,870.54,0,870.54
O0000542,2025-11-27,C011187,,Serbia,web,completed,card,241.83,0,241.83
O0000543,2023-08-29,C005990,,Cyprus,web,completed,card,192.85,0,192.85
O0000544,2024-02-08,C005053,,Cyprus,web,completed,card,135.7,0,135.7
O0000545,2025-05-23,C008270,,Serbia,mobile_app,completed,card,45.24,0,45.24
O0000546,2024-05-18,C010817,S017,Cyprus,store,completed,card,13.18,0.13,13.05
O0000547,2023-04-23,C007355,,Serbia,mobile_app,completed,bank_transfer,136.98,0,136.98
O0000548,2025-11-23,C011417,,Serbia,mobile_app,completed,wallet,269.05,0.49,268.56
O0000549,2023-12-30,C004100,,Serbia,mobile_app,completed,card,134.46,14.45,120.01
O0000550,2023-04-15,C011344,,Cyprus,mobile_app,completed,card,17.49,1.38,16.11
O0000551,2023-08-13,C005224,S007,Cyprus,store,completed,card,62.89,0,62.89
O0000552,2023-12-09,C005362,S015,Cyprus,store,completed,cash,125.59,0,125.59
O0000553,2024-10-16,C003222,,Serbia,web,refunded,card,504.53,6.87,497.66
O0000554,2025-11-02,C010690,,Cyprus,marketplace,completed,wallet,70.32,2.22,68.1
O0000555,2023-02-02,C005978,S018,Cyprus,store,completed,card,33.47,2.12,31.35
O0000556,2025-03-12,C010251,S001,Cyprus,store,completed,card,552.89,0,552.89
O0000557,2025-02-26,C008991,,Serbia,marketplace,completed,card,9.81,0.49,9.32
O0000558,2024-02-05,C002920,,Cyprus,web,completed,bank_transfer,133.43,9.92,123.51
O0000559,2024-03-16,C001901,,Cyprus,web,completed,bank_transfer,192.78,0,192.78
O0000560,2023-11-13,C007370,S002,Serbia,store,completed,card,88.7,0,88.7
O0000561,2025-10-23,C002349,,Serbia,mobile_app,completed,card,14.94,0,14.94
O0000562,2025-03-13,C010981,S004,Serbia,store,completed,card,281.04,16.73,264.31
O0000563,2024-07-03,C011714,,Cyprus,web,completed,wallet,393.91,3.68,390.23
O0000564,2024-04-18,C003898,S005,Serbia,store,completed,card,207.41,0,207.41
O0000565,2024-03-04,C004598,,Cyprus,web,completed,card,311.22,0,311.22
O0000566,2024-11-13,C004227,S009,Cyprus,store,completed,card,347.98,30.77,317.21
O0000567,2023-07-23,C008534,,Serbia,mobile_app,cancelled,card,171.94,0,171.94
O0000568,2024-06-26,C008453,,Serbia,mobile_app,completed,card,522.58,14.68,507.9
O0000569,2023-02-20,C007286,,Cyprus,mobile_app,completed,card,767.23,45.82,721.41
O0000570,2025-11-07,C008513,S017,Cyprus,store,completed,card,116.7,8.17,108.53
O0000571,2023-08-10,C010124,,Cyprus,mobile_app,cancelled,card,358.52,0,358.52
O0000572,2023-02-05,C006283,S015,Cyprus,store,completed,card,232.97,9.32,223.65
O0000573,2024-07-30,C009303,,Serbia,mobile_app,completed,card,113.12,7.55,105.57
O0000574,2024-01-11,C009875,,Cyprus,marketplace,completed,card,82.02,0,82.02
O0000575,2023-07-18,C011083,,Serbia,mobile_app,completed,card,251.47,0,251.47
O0000576,2025-05-28,C010560,,Serbia,web,completed,card,413.88,8.28,405.6
O0000577,2024-09-24,C005205,,Cyprus,mobile_app,completed,wallet,349.61,12.97,336.64
O0000578,2025-12-28,C009550,,Serbia,web,completed,card,1316.53,139.54,1176.99
O0000579,2024-11-22,C000817,S013,Cyprus,store,completed,cash,234.89,7.62,227.27
O0000580,2025-09-07,C000355,S006,Cyprus,store,completed,cash,176.46,0.92,175.54
O0000581,2025-09-10,,,Cyprus,web,completed,card,342.36,1.74,340.62
O0000582,2025-05-11,C011259,,Serbia,web,completed,bank_transfer,133.64,6.26,127.38
O0000583,2025-12-03,C008603,S004,Serbia,store,completed,cash,26.76,0,26.76
O0000584,2024-05-24,C007443,,Cyprus,marketplace,completed,card,419.77,26.83,392.94
