order_item_id,order_id,product_id,quantity,unit_price_eur,discount_pct,line_net_amount_eur
I00000522,O0000271,P0220,1,9.72,0,9.72
I00000523,O0000272,P0011,2,130.01,0,260.02
I00000524,O0000272,P0169,1,55.74,0,55.74
I00000525,O0000272,P0137,1,749.73,0,749.73
I00000526,O0000272,P0183,1,12.7,0,12.7
I00000527,O0000273,P0110,2,803.32,0.08,1478.11
I00000528,O0000273,P0081,1,10.14,0,10.14
I00000529,O0000273,P0026,2,25.39,0,50.78
I00000530,O0000273,P0157,1,86.02,0,86.02
I00000531,O0000273,P0061,1,20.22,0,20.22
I00000532,O0000274,P0078,1,88.06,0,88.06
I00000533,O0000274,P0161,1,68.86,0.05,65.42
I00000534,O0000274,P0142,1,133.45,0.09,121.44
I00000535,O0000274,P0132,1,263.44,0,263.44
I00000536,O0000275,P0075,1,12.78,0.03,12.4
I00000537,O0000276,P0020,1,39.87,0,39.87
I00000538,O0000277,P0210,1,48.61,0,48.61
I00000539,O0000277,P0101,1,21.02,0,21.02
I00000540,O0000277,P0154,1,95.32,0,95.32
I00000541,O0000278,P0102,1,223.24,0,223.24
I00000542,O0000279,P0089,1,11.29,0,11.29
I00000543,O0000280,P0089,2,11.96,0.07,22.25
I00000544,O0000281,P0141,1,248.26,0,248.26
I00000545,O0000282,P0149,1,80.25,0,80.25
I00000546,O0000283,P0093,1,54.61,0,54.61
I00000547,O0000283,P0153,2,47.59,0,95.18
I00000548,O0000283,P0122,1,403.3,0.05,383.13
I00000549,O0000284,P0228,1,62.4,0,62.4
I00000550,O0000285,P0099,3,110.43,0,331.29
I00000551,O0000285,P0043,1,7.73,0,7.73
I00000552,O0000285,P0192,1,27.67,0.14,23.8
I00000553,O0000286,P0171,1,12.91,0,12.91
I00000554,O0000286,P0186,1,57.5,0,57.5
I00000555,O0000286,P0162,1,102.37,0,102.37
I00000556,O0000287,P0034,1,28.86,0,28.86
I00000557,O0000287,P0148,1,76.2,0,76.2
I00000558,O0000288,P0058,1,37.98,0,37.98
I00000559,O0000288,P0196,1,121.5,0.17,100.84
I00000560,O0000288,P0125,1,87.86,0,87.86
I00000561,O0000288,P0221,1,5.26,0.05,5
I00000562,O0000289,P0213,1,108.12,0,108.12
I00000563,O0000289,P0211,1,273.65,0,273.65
I00000564,O0000289,P0039,1,17.47,0.13,15.2
I00000565,O0000290,P0037,1,146.42,0.16,122.99
I00000566,O0000290,P0138,2,10.24,0,20.48
I00000567,O0000290,P0240,1,96.52,0.09,87.83
I00000568,O0000290,P0224,1,34.73,0.18,28.48
I00000569,O0000291,P0240,1,95.12,0,95.12
I00000570,O0000291,P0110,1,801.76,0,801.76
I00000571,O0000291,P0201,1,7.96,0.06,7.48
I00000572,O0000291,P0156,1,25.7,0.06,24.16
I00000573,O0000291,P0144,1,543.75,0.09,494.81
I00000574,O0000291,P0147,1,70.4,0,70.4
I00000575,O0000292,P0078,1,85.46,0.05,81.19
I00000576,O0000292,P0190,1,53.25,0.05,50.59
I00000577,O0000293,P0066,1,187.73,0.08,172.71
I00000578,O0000294,P0217,1,4.09,0,4.09
I00000579,O0000294,P0045,1,59.9,0,59.9
I00000580,O0000295,P0080,2,58.4,0,116.8
I00000581,O0000295,P0076,1,8.32,0.09,7.57
I00000582,O0000296,P0158,1,15.57,0,15.57
I00000583,O0000296,P0002,1,175.81,0,175.81
I00000584,O0000296,P0172,1,78.37,0,78.37
I00000585,O0000297,P0025,-1,16.68,0,16.68
I00000586,O0000297,P0022,1,62.03,0,62.03
I00000587,O0000298,P0060,1,10.7,0,10.7
I00000588,O0000299,P0087,1,83.15,0,83.15
I00000589,O0000299,P0040,1,26.58,0.01,26.31
I00000590,O0000300,P0061,1,20.18,0,20.18
I00000591,O0000301,P0003,1,65.1,0,65.1
I00000592,O0000302,P0187,1,231.42,0.08,212.91
I00000593,O0000303,P0132,4,255.72,0,1022.88
I00000594,O0000303,P0067,1,163.07,0.07,151.66
I00000595,O0000304,P0007,1,90.83,0.01,89.92
I00000596,O0000304,P0015,1,293.27,0.01,290.34
I00000597,O0000305,P0141,1,248.77,0.08,228.87
I00000598,O0000305,P0071,1,104.34,0,104.34
I00000599,O0000305,P0193,1,51.84,0,51.84
I00000600,O0000306,P0215,1,200.69,0,200.69
I00000601,O0000307,P0151,1,83.98,0,83.98
I00000602,O0000308,P0006,1,95.94,0,95.94
I00000603,O0000308,P0168,1,75.88,0,75.88
I00000604,O0000309,P0086,1,117.78,0.01,116.6
I00000605,O0000309,P0123,1,89.74,0.09,81.66
I00000606,O0000310,P0209,2,69.08,0,138.16
I00000607,O0000310,P0155,1,28.53,0.15,24.25
I00000608,O0000311,P0179,1,362.01,0,362.01
I00000609,O0000311,P0209,1,74.36,0,74.36
I00000610,O0000311,P0181,2,252.88,0,505.76
I00000611,O0000311,P0186,2,58.31,0.09,106.12
I00000612,O0000311,P0066,1,185.13,0,185.13
I00000613,O0000312,P0027,1,87.33,0,87.33
I00000614,O0000312,P0201,1,8.48,0,8.48
I00000615,O0000313,P0051,2,39.73,0,79.46
I00000616,O0000314,P0112,1,106.84,0,106.84
I00000617,O0000314,P0036,1,113.29,0,113.29
I00000618,O0000315,P0025,1,17.36,0.12,15.28
I00000619,O0000315,P0026,1,27.34,0,27.34
I00000620,O0000315,P0029,1,23.85,0.17,19.8
I00000621,O0000315,P0079,1,20.66,0.06,19.42
I00000622,O0000316,P0104,1,20.59,0,20.59
I00000623,O0000316,P0155,1,29.47,0,29.47
I00000624,O0000317,P0198,2,60.93,0.08,112.11
I00000625,O0000317,P0049,1,80.43,0,80.43
I00000626,O0000318,P0099,1,110.76,0,110.76
I00000627,O0000319,P0024,1,103.13,0,103.13
I00000628,O0000319,P0011,1,135.44,0.02,132.73
I00000629,O0000319,P0119,1,55.15,0.03,53.5
I00000630,O0000320,P0072,1,36.28,0,36.28
I00000631,O0000321,P0007,1,96.16,0,96.16
I00000632,O0000322,P0153,1,48.31,0,48.31
I00000633,O0000322,P0203,1,66.56,0,66.56
I00000634,O0000323,P0156,1,25.39,0,25.39
I00000635,O0000323,P0180,3,85.25,0,255.75
I00000636,O0000323,P0027,2,89.56,0,179.12
I00000637,O0000324,P0012,1,178.86,0,178.86
I00000638,O0000325,P0047,1,8.5,0,8.5
I00000639,O0000325,P0179,1,377.7,0,377.7
I00000640,O0000326,P0135,1,133.5,0.05,126.82
I00000641,O0000327,P0073,1,8.14,0,8.14
I00000642,O0000327,P0165,1,39.76,0,39.76
I00000643,O0000327,P0100,1,1.67,0,1.67
I00000644,O0000328,P0044,1,37.76,0.08,34.74
I00000645,O0000328,P0108,1,284.83,0,284.83
I00000646,O0000328,P0129,1,22.59,0,22.59
I00000647,O0000329,P0047,1,8.5,0.05,8.07
I00000648,O0000329,P0049,3,79.88,0.01,237.24
I00000649,O0000329,P0112,1,108.06,0,108.06
I00000650,O0000329,P0017,1,195.7,0,195.7
I00000651,O0000330,P0210,1,47.92,0.17,39.77
I00000652,O0000331,P0028,1,337.6,0.01,334.22
I00000653,O0000331,P0134,3,330.03,0.09,900.98
I00000654,O0000332,P0230,1,234.02,0,234.02
I00000655,O0000332,P0085,1,269.04,0,269.04
I00000656,O0000332,P0061,1,21.01,0,21.01
I00000657,O0000333,P0115,2,70.79,0.1,127.42
I00000658,O0000333,P0195,1,545.62,0,545.62
I00000659,O0000334,P0084,1,36.16,0,36.16
I00000660,O0000334,P0093,1,53.43,0,53.43
I00000661,O0000334,P0231,1,37.02,0.07,34.43
I00000662,O0000335,P0133,1,28.24,0.04,27.11
I00000663,O0000336,P0145,1,17.81,0,17.81
I00000664,O0000337,P0105,2,49.33,0,98.66
I00000665,O0000337,P0111,1,48.73,0,48.73
I00000666,O0000337,P0182,1,125.99,0.06,118.43
I00000667,O0000338,P0053,1,9.5,0,9.5
I00000668,O0000339,P0141,1,240.77,0.05,228.73
I00000669,O0000339,P0161,1,73.36,0.02,71.89
I00000670,O0000339,P0174,1,45.09,0,45.09
I00000671,O0000339,P0121,1,88.51,0,88.51
I00000672,O0000340,P0032,2,54.32,0.05,103.21
I00000673,O0000340,P0184,1,101.64,0.04,97.57
I00000674,O0000340,P0219,1,181.06,0,181.06
I00000675,O0000341,P0218,3,18.85,0.01,55.98
I00000676,O0000341,P0072,2,36.79,0,73.58
I00000677,O0000341,P0227,1,58.42,0.09,53.16
I00000678,O0000341,P0033,1,160.62,0,160.62
I00000679,O0000341,P0140,1,13.3,0,13.3
I00000680,O0000341,P0233,1,89.11,0,89.11
I00000681,O0000342,P0003,2,66.96,0,133.92
I00000682,O0000342,P0062,3,5.15,0.08,14.21
I00000683,O0000343,P0129,1,22.38,0,22.38
I00000684,O0000344,P0212,1,80.28,0.04,77.07
I00000685,O0000345,P0028,2,350.18,0,700.36
I00000686,O0000345,P0026,1,26.56,0,26.56
I00000687,O0000345,P0030,1,67.55,0.08,62.15
I00000688,O0000346,P0012,1,181.81,0,181.81
I00000689,O0000346,P0119,2,53.35,0,106.7
I00000690,O0000347,P0070,2,81.23,0.08,149.46
I00000691,O0000348,P0067,1,171.12,0,171.12
I00000692,O0000349,P0091,1,47.71,0.01,47.23
I00000693,O0000350,P0037,1,135.73,0,135.73
I00000694,O0000351,P0031,1,271.3,0.06,255.02
I00000695,O0000351,P0190,1,55.56,0,55.56
I00000696,O0000352,P0037,2,143.43,0.06,269.65
I00000697,O0000352,P0195,1,539.67,0,539.67
I00000698,O0000353,P0022,2,63.32,0,126.64
I00000699,O0000353,P0206,1,56.03,0.04,53.79
I00000700,O0000353,P0152,1,381.25,0,381.25
I00000701,O0000353,P0116,2,74.24,0.09,135.12
I00000702,O0000354,P0039,1,18.19,0.09,16.55
I00000703,O0000355,P0059,1,213.76,0,213.76
I00000704,O0000355,P0028,1,344.3,0,344.3
I00000705,O0000355,P0219,1,176.1,0,176.1
I00000706,O0000355,P0170,1,73.57,0,73.57
I00000707,O0000356,P0212,1,80.08,0,80.08
I00000708,O0000356,P0078,1,81.87,0.05,77.78
I00000709,O0000357,P0183,1,13,0,13
I00000710,O0000357,P0023,1,77.25,0.09,70.3
I00000711,O0000358,P0054,1,749.76,0.04,719.77
I00000712,O0000359,P0159,1,100.67,0.06,94.63
I00000713,O0000359,P0132,1,251.47,0.08,231.35
I00000714,O0000359,P0084,2,37.09,0.02,72.7
I00000715,O0000359,P0020,1,40.09,0,40.09
I00000716,O0000360,P0068,1,13.84,0,13.84
I00000717,O0000361,P0200,1,200.39,0.07,186.36
I00000718,O0000361,P0015,1,299.72,0,299.72
I00000719,O0000361,P0099,1,111.07,0,111.07
I00000720,O0000362,P0121,1,85.84,0,85.84
I00000721,O0000362,P0104,1,21.16,0.13,18.41
I00000722,O0000362,P0187,1,226.83,0,226.83
I00000723,O0000362,P0014,1,244.51,0.05,232.28
I00000724,O0000363,P0210,1,48.81,0,48.81
I00000725,O0000364,P0175,1,149.22,0,149.22
I00000726,O0000364,P0083,1,78.43,0,78.43
I00000727,O0000365,P0071,2,110.61,0.08,203.52
I00000728,O0000365,P0196,1,115.42,0.09,105.03
I00000729,O0000365,P0161,1,71.86,0,71.86
I00000730,O0000366,P0209,1,71.46,0.07,66.46
I00000731,O0000367,P0109,2,85.54,0.03,165.95
I00000732,O0000367,P0053,1,9.64,0.07,8.97
I00000733,O0000367,P0143,1,74.04,0.03,71.82
I00000734,O0000368,P0074,1,12.18,0,12.18
I00000735,O0000369,P0155,1,29.45,0.02,28.86
I00000736,O0000370,P0127,1,11.62,0,11.62
I00000737,O0000370,P0051,1,40.66,0,40.66
I00000738,O0000370,P0009,1,62.42,0,62.42
I00000739,O0000371,P0129,1,22.17,0,22.17
I00000740,O0000372,P0224,1,35.59,0.09,32.39
I00000741,O0000373,P0117,2,44.74,0,89.48
I00000742,O0000373,P0060,1,10.48,0.01,10.38
I00000743,O0000374,P0072,1,37.36,0.03,36.24
I00000744,O0000374,P0031,1,272.69,0,272.69
I00000745,O0000375,P0129,1,22.37,0.04,21.48
I00000746,O0000375,P0088,1,63.57,0,63.57
I00000747,O0000375,P0082,2,14.66,0,29.32
I00000748,O0000375,P0229,1,28.87,0,28.87
I00000749,O0000375,P0217,1,4.07,0,4.07
I00000750,O0000376,P0099,2,108.97,0,217.94
I00000751,O0000376,P0191,3,71.63,0.02,210.59
I00000752,O0000377,P0192,1,26.82,0,26.82
I00000753,O0000377,P0008,1,42.13,0,42.13
I00000754,O0000378,P0184,1,99.75,0.04,95.76
I00000755,O0000379,P0216,1,58.33,0.05,55.41
I00000756,O0000380,P0162,1,103.67,0,103.67
I00000757,O0000381,P0229,2,27.71,0,55.42
I00000758,O0000382,P0185,1,28.6,0,28.6
I00000759,O0000383,P0131,1,6.95,0,6.95
I00000760,O0000383,P0186,1,59.11,0.09,53.79
I00000761,O0000384,P0028,1,334.3,0.09,304.21
I00000762,O0000384,P0235,2,718.94,0,1437.88
I00000763,O0000385,P0240,1,95.41,0,95.41
I00000764,O0000386,P0238,1,80.3,0,80.3
I00000765,O0000387,P0006,1,97.85,0,97.85
I00000766,O0000387,P0144,1,533.01,0,533.01
I00000767,O0000387,P0030,1,67.15,0,67.15
I00000768,O0000387,P0146,2,34.96,0,69.92
I00000769,O0000388,P0151,1,82.25,0.16,69.09
I00000770,O0000388,P0118,2,234.74,0,469.48
I00000771,O0000388,P0198,1,62.59,0,62.59
I00000772,O0000389,P0184,2,100.25,0.06,188.47
I00000773,O0000390,P0102,1,216.59,0,216.59
I00000774,O0000391,P0030,2,65.2,0,130.4
I00000775,O0000391,P0138,1,9.84,0,9.84
I00000776,O0000391,P0109,1,85.2,0,85.2
I00000777,O0000391,P0161,2,69.07,0,138.14
I00000778,O0000391,P0235,1,736.83,0,736.83
I00000779,O0000392,P0134,1,320.71,0.08,295.05
I00000780,O0000392,P0118,2,245,0.05,465.5
I00000781,O0000392,P0021,1,6.76,0,6.76
I00000782,O0000393,P0017,1,184.41,0,184.41
I00000783,O0000394,P0088,1,62.35,0,62.35
I00000784,O0000394,P0039,1,17.64,0.07,16.41
I00000785,O0000395,P0149,1,78.71,0,78.71
I00000786,O0000395,P0055,1,99.04,0.04,95.08
I00000787,O0000395,P0076,1,8.23,0.01,8.15
I00000788,O0000395,P0168,1,76.98,0.1,69.28
I00000789,O0000396,P0045,1,62.21,0,62.21
I00000790,O0000396,P0169,1,55.55,0,55.55
I00000791,O0000397,P0146,1,33.69,0,33.69
I00000792,O0000398,P0015,1,304.01,0.05,288.81
I00000793,O0000398,P0184,1,102.73,0,102.73
I00000794,O0000398,P0201,1,8.47,0,8.47
I00000795,O0000399,P0038,1,67.89,0,67.89
I00000796,O0000400,P0212,1,84.67,0,84.67
I00000797,O0000401,P0016,2,92.66,0.09,168.64
I00000798,O0000402,P0127,3,11.83,0,35.49
I00000799,O0000403,P0019,1,358.88,0,358.88
I00000800,O0000404,P0236,1,228.36,0,228.36
I00000801,O0000405,P0114,1,118.99,0,118.99
I00000802,O0000406,P0013,1,9.58,0.02,9.39
I00000803,O0000407,P0078,1,85.85,0,85.85
I00000804,O0000407,P0133,1,27.06,0.02,26.52
I00000805,O0000407,P0177,1,78.56,0,78.56
I00000806,O0000408,P0202,1,46.15,0.16,38.77
I00000807,O0000408,P0162,1,106.34,0,106.34
I00000808,O0000408,P0054,1,793.29,0.05,753.63
I00000809,O0000409,P0019,1,371.04,0,371.04
I00000810,O0000409,P0137,1,754.71,0,754.71
I00000811,O0000409,P0200,1,204.75,0.1,184.27
I00000812,O0000410,P0088,1,65.93,0,65.93
I00000813,O0000411,P0067,1,168.6,0.04,161.86
I00000814,O0000412,P0122,1,399.98,0,399.98
I00000815,O0000412,P0107,1,11.52,0.09,10.48
I00000816,O0000413,P0065,1,577.76,0,577.76
I00000817,O0000413,P0167,1,57.99,0,57.99
I00000818,O0000414,P0041,1,88.18,0.03,85.53
I00000819,O0000414,P0182,1,128.82,0.07,119.8
I00000820,O0000415,P0193,1,51.58,0.09,46.94
I00000821,O0000415,P0205,1,111.89,0,111.89
I00000822,O0000416,P0174,1,44.1,0,44.1
I00000823,O0000417,P0212,1,82.08,0,82.08
I00000824,O0000418,P0190,1,57.51,0,57.51
I00000825,O0000418,P0029,1,23.39,0,23.39
I00000826,O0000418,P0182,1,122.47,0.1,110.22
I00000827,O0000418,P0160,1,55.53,0,55.53
I00000828,O0000418,P0158,4,16.05,0,64.2
I00000829,O0000419,P0196,1,120.03,0.01,118.83
I00000830,O0000419,P0093,1,55.16,0,55.16
I00000831,O0000420,P0009,1,63.04,0,63.04
I00000832,O0000420,P0005,1,86.29,0.06,81.11
I00000833,O0000421,P0068,1,13,0.05,12.35
I00000834,O0000422,P0080,2,60.63,0,121.26
I00000835,O0000423,P0059,1,216.87,0.1,195.18
I00000836,O0000423,P0232,1,11.99,0,11.99
I00000837,O0000423,P0052,2,500.48,0,1000.96
I00000838,O0000423,P0012,1,182.19,0,182.19
I00000839,O0000424,P0033,1,166.96,0,166.96
I00000840,O0000425,P0007,1,94.8,0,94.8
I00000841,O0000425,P0185,1,28.39,0,28.39
I00000842,O0000425,P0237,2,55.49,0.06,104.32
I00000843,O0000425,P0034,1,28.29,0,28.29
I00000844,O0000426,P0005,1,83.5,0,83.5
I00000845,O0000427,P0225,1,57.12,0,57.12
I00000846,O0000428,P0086,1,120.36,0,120.36
I00000847,O0000428,P0012,1,187.78,0,187.78
I00000848,O0000428,P0230,1,230.48,0,230.48
I00000849,O0000428,P0209,1,73.77,0,73.77
I00000850,O0000429,P0043,1,7.86,0,7.86
I00000851,O0000429,P0217,1,4.06,0,4.06
I00000852,O0000430,P0200,1,192.71,0.06,181.15
I00000853,O0000430,P0024,1,96.39,0,96.39
I00000854,O0000431,P0119,1,53.61,0,53.61
I00000855,O0000432,P0130,1,103.53,0,103.53
I00000856,O0000432,P0074,1,12.49,0,12.49
I00000857,O0000432,P0053,1,9.83,0,9.83
I00000858,O0000433,P0237,2,52.83,0.01,104.6
I00000859,O0000433,P0215,1,208.76,0.05,198.32
I00000860,O0000434,P0132,1,267.54,0,267.54
I00000861,O0000434,P0121,1,91.06,0,91.06
I00000862,O0000434,P0004,2,41.79,0.03,81.07
I00000863,O0000435,P0124,2,15.05,0,30.1
I00000864,O0000435,P0063,1,740.9,0.08,681.63
I00000865,O0000435,P0057,1,39.44,0,39.44
I00000866,O0000436,P0198,1,59.02,0,59.02
I00000867,O0000436,P0195,2,565.46,0,1130.92
I00000868,O0000436,P0094,2,44.98,0,89.96
I00000869,O0000436,P0038,1,71.11,0.02,69.69
I00000870,O0000437,P0070,1,82.68,0.01,81.85
I00000871,O0000438,P0147,2,73.15,0,146.3
I00000872,O0000438,P0116,1,71.9,0,71.9
I00000873,O0000439,P0175,1,142.1,0,142.1
I00000874,O0000439,P0221,1,5.2,0,5.2
I00000875,O0000440,P0194,2,47.73,0.03,92.6
I00000876,O0000440,P0235,1,758.21,0,758.21
I00000877,O0000440,P0067,1,169.71,0,169.71
I00000878,O0000440,P0125,1,84.62,0.06,79.54
I00000879,O0000440,P0051,1,42.48,0,42.48
I00000880,O0000441,P0081,1,9.86,0.07,9.17
I00000881,O0000442,P0185,2,28.45,0,56.9
I00000882,O0000442,P0091,1,45.65,0,45.65
I00000883,O0000442,P0148,3,76.69,0.01,227.77
I00000884,O0000442,P0116,1,73.61,0,73.61
I00000885,O0000442,P0043,3,7.98,0.1,21.55
I00000886,O0000443,P0175,1,143.35,0.16,120.41
I00000887,O0000443,P0151,1,82.72,0,82.72
I00000888,O0000444,P0135,1,133.74,0,133.74
I00000889,O0000445,P0115,1,71.63,0,71.63
I00000890,O0000445,P0162,1,106.26,0.04,102.01
I00000891,O0000446,P0021,3,7.06,0,21.18
I00000892,O0000446,P0044,1,40.28,0,40.28
I00000893,O0000446,P0114,1,120.89,0.04,116.05
I00000894,O0000446,P0082,1,14.61,0,14.61
I00000895,O0000446,P0050,1,188.79,0,188.79
I00000896,O0000447,P0018,1,10.13,0.08,9.32
I00000897,O0000447,P0216,2,58.2,0,116.4
I00000898,O0000448,P0220,1,9.67,0,9.67
I00000899,O0000449,P0172,1,82.37,0,82.37
I00000900,O0000449,P0215,1,215.72,0,215.72
I00000901,O0000449,P0109,1,81.1,0,81.1
I00000902,O0000450,P0180,1,87.37,0,87.37
I00000903,O0000451,P0129,1,22.2,0.05,21.09
I00000904,O0000452,P0240,1,95.21,0,95.21
I00000905,O0000452,P0201,1,7.98,0,7.98
I00000906,O0000453,P0171,1,12.88,0.03,12.49
I00000907,O0000454,P0236,2,222.6,0,445.2
I00000908,O0000454,P0055,2,99.48,0,198.96
I00000909,O0000454,P0007,1,92.06,0,92.06
I00000910,O0000454,P0061,1,20.36,0,20.36
I00000911,O0000455,P0034,1,28.33,0,28.33
I00000912,O0000455,P0105,2,50.65,0,101.3
I00000913,O0000455,P0123,1,88.59,0.02,86.82
I00000914,O0000456,P0130,1,105.57,0,105.57
I00000915,O0000456,P0128,1,679.92,0,679.92
I00000916,O0000456,P0048,1,31.36,0,31.36
I00000917,O0000457,P0224,2,35.16,0,70.32
I00000918,O0000458,P0001,1,131.54,0,131.54
I00000919,O0000458,P0213,1,107.66,0,107.66
I00000920,O0000458,P0107,1,11.19,0,11.19
I00000921,O0000459,P0232,1,11.35,0,11.35
I00000922,O0000460,P0112,1,112.14,0,112.14
I00000923,O0000461,P0191,1,76.52,0,76.52
I00000924,O0000461,P0077,1,136.37,0.08,125.46
I00000925,O0000461,P0098,1,657.04,0,657.04
I00000926,O0000462,P0117,1,43.05,0,43.05
I00000927,O0000463,P0147,1,72.75,0.03,70.57
I00000928,O0000464,P0227,1,61.79,0,61.79
I00000929,O0000465,P0152,2,399.55,0,799.1
I00000930,O0000465,P0133,1,28.37,0,28.37
I00000931,O0000465,P0047,2,8.81,0,17.62
I00000932,O0000466,P0177,1,80.61,0.05,76.58
I00000933,O0000466,P0152,1,394.88,0.02,386.98
I00000934,O0000466,P0209,1,72.98,0,72.98
I00000935,O0000466,P0081,2,10.23,0,20.46
I00000936,O0000466,P0082,1,14.79,0,14.79
I00000937,O0000467,P0210,1,47.07,0,47.07
I00000938,O0000467,P0187,1,226.18,0.06,212.61
I00000939,O0000467,P0078,1,82.51,0,82.51
I00000940,O0000468,P0110,2,795.12,0,1590.24
I00000941,O0000469,P0027,1,87.32,0,87.32
I00000942,O0000469,P0188,1,56.65,0.08,52.12
I00000943,O0000470,P0207,1,78.21,0,78.21
I00000944,O0000470,P0148,1,75.06,0,75.06
I00000945,O0000471,P0231,1,35.49,0,35.49
I00000946,O0000472,P0033,1,164.94,0.01,163.29
I00000947,O0000473,P0217,1,4.09,0.06,3.84
I00000948,O0000474,P0182,1,124.43,0,124.43
I00000949,O0000474,P0228,1,63.41,0,63.41
I00000950,O0000474,P0200,1,196.71,0.05,186.87
I00000951,O0000474,P0057,2,38.33,0,76.66
I00000952,O0000475,P0078,1,82.34,0.03,79.87
I00000953,O0000475,P0141,1,256.33,0,256.33
I00000954,O0000475,P0103,1,98.8,0,98.8
I00000955,O0000475,P0232,1,11.77,0,11.77
I00000956,O0000476,P0157,1,90.9,0,90.9
I00000957,O0000477,P0205,1,109.76,0.01,108.66
I00000958,O0000478,P0161,2,70.36,0.09,128.06
I00000959,O0000479,P0001,1,126.33,0,126.33
I00000960,O0000479,P0226,1,10.25,0,10.25
I00000961,O0000479,P0206,1,56.39,0,56.39
I00000962,O0000480,P0036,1,112.07,0,112.07
I00000963,O0000480,P0182,1,127.62,0.07,118.69
I00000964,O0000480,P0058,1,39.7,0,39.7
I00000965,O0000481,P0001,1,124.46,0.08,114.5
I00000966,O0000482,P0215,1,211.5,0.04,203.04
I00000967,O0000483,P0093,1,55.25,0,55.25
I00000968,O0000483,P0021,1,7.1,0,7.1
I00000969,O0000483,P0167,1,54.26,0,54.26
I00000970,O0000484,P0035,2,25.91,0,51.82
I00000971,O0000485,P0076,1,8.37,0,8.37
I00000972,O0000486,P0038,1,68.57,0.07,63.77
I00000973,O0000487,P0217,2,3.99,0,7.98
I00000974,O0000487,P0006,1,99.98,0.07,92.98
I00000975,O0000487,P0036,1,113.55,0.04,109.01
I00000976,O0000487,P0175,1,143.11,0,143.11
I00000977,O0000487,P0087,1,87.17,0,87.17
I00000978,O0000488,P0003,1,62.69,0,62.69
I00000979,O0000488,P0228,1,63.53,0.07,59.08
I00000980,O0000488,P0193,1,50.23,0,50.23
I00000981,O0000489,P0136,1,63.89,0.13,55.58
I00000982,O0000489,P0123,1,88.31,0,88.31
I00000983,O0000489,P0181,1,268.04,0,268.04
I00000984,O0000490,P0091,1,48.12,0,48.12
I00000985,O0000491,P0039,1,18.03,0,18.03
I00000986,O0000492,P0212,1,84.53,0,84.53
I00000987,O0000492,P0170,4,78.67,0.05,298.95
I00000988,O0000492,P0226,1,9.78,0,9.78
I00000989,O0000492,P0094,1,45.88,0.01,45.42
I00000990,O0000492,P0197,1,13.04,0.04,12.52
I00000991,O0000493,P0138,1,9.95,0,9.95
I00000992,O0000494,P0007,1,90.93,0,90.93
I00000993,O0000494,P0237,1,53.53,0.01,52.99
I00000994,O0000495,P0082,1,15.12,0,15.12
I00000995,O0000495,P0053,3,9.6,0,28.8
I00000996,O0000496,P0143,1,72.44,0.01,71.72
I00000997,O0000496,P0153,1,45.75,0.06,43
I00000998,O0000496,P0004,2,41.54,0,83.08
I00000999,O0000497,P0171,3,13.04,0,39.12
I00001000,O0000498,P0136,2,60.74,0,121.48
I00001001,O0000499,P0180,1,85.84,0.08,78.97
I00001002,O0000500,P0103,2,102.67,0,205.34
I00001003,O0000501,P0060,1,10.31,0.04,9.9
I00001004,O0000501,P0113,1,418.82,0.03,406.26
I00001005,O0000502,P0131,1,7,0,7
I00001006,O0000503,P0224,1,36.5,0,36.5
I00001007,O0000504,P0006,2,101.81,0,203.62
I00001008,O0000505,P0178,1,3.62,0.08,3.33
I00001009,O0000505,P0207,2,82.04,0.02,160.8
I00001010,O0000506,P0164,1,67.13,0.07,62.43
I00001011,O0000506,P0145,1,17.47,0,17.47
I00001012,O0000507,P0231,3,35.03,0.04,100.89
I00001013,O0000507,P0040,1,26.15,0.07,24.32
I00001014,O0000507,P0010,1,80.97,0.06,76.11
I00001015,O0000507,P0067,1,174.07,0.09,158.4
I00001016,O0000507,P0175,1,145.1,0,145.1
I00001017,O0000508,P0235,1,733.62,0,733.62
I00001018,O0000508,P0216,1,58.68,0,58.68
I00001019,O0000509,P0104,1,20.3,0,20.3
I00001020,O0000509,P0060,1,10.69,0,10.69
I00001021,O0000509,P0237,1,55.36,0.06,52.04
I00001022,O0000510,P0049,1,76.66,0.04,73.59
I00001023,O0000511,P0135,1,131.17,0.09,119.36
I00001024,O0000511,P0102,1,217.69,0.03,211.16
I00001025,O0000511,P0036,2,111.33,0,222.66
I00001026,O0000512,P0004,1,41.14,0,41.14
I00001027,O0000513,P0001,1,129.16,0,129.16
I00001028,O0000514,P0030,1,63.96,0,63.96
I00001029,O0000514,P0061,1,20.69,0.08,19.03
I00001030,O0000514,P0120,1,10.03,0.03,9.73
I00001031,O0000515,P0021,1,6.72,0.07,6.25
I00001032,O0000515,P0142,3,135.37,0,406.11
I00001033,O0000516,P0225,2,53.92,0,107.84
I00001034,O0000516,P0140,1,14.27,0.03,13.84
I00001035,O0000516,P0205,1,112.1,0,112.1
I00001036,O0000517,P0109,1,86.45,0,86.45
I00001037,O0000517,P0233,2,88.73,0,177.46
I00001038,O0000517,P0092,1,7.99,0.05,7.59
I00001039,O0000518,P0220,1,9.29,0.05,8.83
I00001040,O0000519,P0005,1,86.46,0,86.46
I00001041,O0000519,P0113,1,422.22,0,422.22
I00001042,O0000519,P0134,2,326.32,0,652.64
I00001043,O0000520,P0142,1,134.86,0.09,122.72
I00001044,O0000520,P0131,1,6.74,0,6.74
