return_id,order_id,order_item_id,return_date,return_reason,refund_amount_eur,return_status
R0000400,O0005342,I00010644,2025-03-30,not_as_expected,41.09,approved
R0000401,O0005363,I00010685,2024-12-29,changed_mind,45.59,approved
R0000402,O0005384,I00010732,2025-07-19,late_delivery,97.19,approved
R0000403,O0005391,I00010747,2025-05-22,not_as_expected,153.46,approved
R0000404,O0005396,I00010757,2023-11-20,wrong_size,28.19,approved
R0000405,O0005401,I00010767,2023-10-08,changed_mind,800.08,approved
R0000406,O0005421,I00010808,2025-10-04,wrong_size,156.03,approved
R0000407,O0005443,I00010851,2023-08-19,wrong_size,84.88,rejected
R0000408,O0005454,I00010867,2024-01-29,changed_mind,54.82,approved
R0000409,O0005486,I00010947,2025-12-29,damaged,219.2,approved
R0000410,O0005487,I00010949,2024-01-11,not_as_expected,10.61,approved
R0000411,O0005497,I00010970,2023-12-05,not_as_expected,395.88,approved
R0000412,O0005498,I00010972,2024-11-03,late_delivery,409.4,approved
R0000413,O0005540,I00011061,2025-01-22,late_delivery,12.02,approved
R0000414,O0005551,I00011080,2025-12-27,damaged,72.45,approved
R0000415,O0005560,I00011097,2025-04-09,not_as_expected,116.18,approved
R0000416,O0005565,I00011108,2023-03-22,damaged,184.22,rejected
R0000417,O0005581,I00011138,2024-01-05,late_delivery,9.47,approved
R0000418,O0005584,I00011143,2024-08-13,changed_mind,767.68,approved
R0000419,O0005597,I00011174,2025-12-01,not_as_expected,329.51,approved
R0000420,O0005616,I00011220,2024-12-22,wrong_size,175.46,approved
R0000421,O0005632,I00011259,2023-09-12,late_delivery,46.6,approved
R0000422,O0005650,I00011291,2023-09-22,changed_mind,27.39,approved
R0000423,O0005680,I00011345,2024-12-30,wrong_size,57.17,approved
R0000424,O0005687,I00011359,2025-07-16,wrong_size,496.12,approved
R0000425,O0005698,I00011382,2025-12-08,late_delivery,133.37,approved
R0000426,O0005704,I00011395,2024-01-01,not_as_expected,45.33,approved
R0000427,O0005815,I00011616,2023-10-22,not_as_expected,243.25,approved
R0000428,O0005827,I00011636,2025-11-25,late_delivery,118.39,approved
R0000429,O0005861,I00011704,2024-12-25,late_delivery,40.8,approved
R0000430,O0005870,I00011724,2024-05-20,wrong_size,12.91,approved
R0000431,O0005879,I00011744,2024-01-07,late_delivery,146.44,rejected
R0000432,O0005882,I00011751,2024-03-11,changed_mind,13.65,approved
R0000433,O0005890,I00011766,2023-12-08,late_delivery,588.69,approved
R0000434,O0005914,I00011814,2024-07-16,wrong_size,42.01,approved
R0000435,O0005915,I00011815,2024-06-25,late_delivery,92.35,approved
R0000436,O0005919,I00011825,2023-06-02,changed_mind,18.36,approved
R0000437,O0005967,I00011915,2023-06-16,not_as_expected,8.11,approved
R0000438,O0005987,I00011950,2024-03-27,damaged,1484.86,approved
R0000439,O0005994,I00011967,2024-01-03,not_as_expected,11.12,approved
R0000440,O0006010,I00012007,2024-12-28,wrong_size,88.24,approved
R0000441,O0006025,I00012035,2023-10-30,not_as_expected,136.34,approved
R0000442,O0006028,I00012039,2025-07-20,wrong_size,124.3,approved
R0000443,O0006034,I00012056,2023-12-04,not_as_expected,39.53,approved
R0000444,O0006058,I00012096,2024-10-03,wrong_size,81.45,approved
R0000445,O0006063,I00012107,2024-05-15,not_as_expected,76.96,approved
R0000446,O0006065,I00012111,2025-07-29,late_delivery,70.82,approved
R0000447,O0006066,I00012113,2023-05-07,late_delivery,74.07,approved
R0000448,O0006067,I00012115,2025-02-25,wrong_size,46.17,approved
R0000449,O0006071,I00012122,2024-06-29,damaged,93.16,approved
R0000450,O0006080,I00012137,2024-08-25,changed_mind,358.24,approved
R0000451,O0006082,I00012141,2023-12-03,late_delivery,9.8,approved
R0000452,O0006084,I00012145,2025-07-11,wrong_size,107.38,approved
R0000453,O0006097,I00012167,2023-04-08,changed_mind,147.26,approved
R0000454,O0006109,I00012197,2026-01-12,changed_mind,170.78,approved
R0000455,O0006120,I00012214,2024-03-29,changed_mind,91.45,approved
R0000456,O0006124,I00012219,2024-11-26,changed_mind,226.32,approved
R0000457,O0006144,I00012260,2024-02-09,damaged,193.04,approved
R0000458,O0006146,I00012263,2025-05-13,damaged,248.19,approved
R0000459,O0006155,I00012280,2025-09-21,not_as_expected,145.08,approved
R0000460,O0006172,I00012316,2025-07-10,not_as_expected,6.43,rejected
R0000461,O0006182,I00012337,2023-08-05,changed_mind,217.34,approved
R0000462,O0006189,I00012350,2025-10-21,not_as_expected,192.63,approved
R0000463,O0006194,I00012363,2025-12-30,damaged,11.33,approved
R0000464,O0006215,I00012398,2024-05-19,not_as_expected,74.95,approved
R0000465,O0006221,I00012407,2023-11-10,wrong_size,51.26,approved
R0000466,O0006224,I00012414,2024-12-20,not_as_expected,31,approved
R0000467,O0006231,I00012432,2023-10-02,not_as_expected,68.94,rejected
R0000468,O0006233,I00012435,2024-12-21,damaged,48.79,approved
R0000469,O0006235,I00012439,2025-06-29,not_as_expected,105.06,approved
R0000470,O0006257,I00012497,2024-02-25,damaged,33.62,approved
R0000471,O0006263,I00012513,2024-04-19,wrong_size,62.65,approved
R0000472,O0006276,I00012540,2023-03-12,not_as_expected,150.01,approved
R0000473,O0006294,I00012576,2025-06-30,damaged,127.62,approved
R0000474,O0006306,I00012592,2023-02-09,not_as_expected,105.21,rejected
R0000475,O0006312,I00012599,2025-01-08,damaged,284.6,approved
R0000476,O0006317,I00012611,2024-01-29,damaged,395.04,approved
R0000477,O0006323,I00012621,2023-08-09,changed_mind,207.5,approved
R0000478,O0006332,I00012638,2024-12-01,changed_mind,6.36,approved
R0000479,O0006335,I00012644,2023-05-30,changed_mind,5.01,approved
R0000480,O0006339,I00012651,2025-12-04,not_as_expected,26.61,approved
R0000481,O0006351,I00012667,2024-04-22,wrong_size,81.43,approved
R0000482,O0006368,I00012698,2024-07-01,damaged,131.85,approved
R0000483,O0006371,I00012704,2024-11-27,changed_mind,33.3,approved
R0000484,O0006376,I00012711,2025-04-25,damaged,544.22,approved
R0000485,O0006389,I00012747,2024-08-04,not_as_expected,61.44,approved
R0000486,O0006394,I00012758,2025-06-06,not_as_expected,440.61,approved
R0000487,O0006411,I00012794,2024-09-13,changed_mind,59.66,approved
R0000488,O0006412,I00012796,2025-01-16,changed_mind,62.93,approved
R0000489,O0006413,I00012797,2023-08-24,not_as_expected,129.79,approved
R0000490,O0006417,I00012810,2023-07-01,late_delivery,297.45,approved
R0000491,O0006433,I00012838,2023-08-18,not_as_expected,218.54,approved
R0000492,O0006454,I00012873,2025-01-18,not_as_expected,26.27,approved
R0000493,O0006457,I00012878,2023-05-18,changed_mind,238.34,approved
R0000494,O0006458,I00012881,2024-08-31,not_as_expected,52.44,approved
R0000495,O0006482,I00012930,2023-09-05,late_delivery,432.33,approved
R0000496,O0006492,I00012948,2025-03-18,wrong_size,9.64,approved
R0000497,O0006507,I00012974,2025-07-31,not_as_expected,19.92,approved
R0000498,O0006538,I00013039,2023-02-15,damaged,69.93,rejected
R0000499,O0006603,I00013159,2023-09-18,late_delivery,39.49,approved
R0000500,O0006614,I00013180,2023-03-02,not_as_expected,125.44,approved
R0000501,O0006615,I00013182,2025-02-16,damaged,65.22,approved
R0000502,O0006672,I00013295,2025-05-17,not_as_expected,9.58,approved
R0000503,O0006681,I00013311,2024-12-10,damaged,21.58,approved
R0000504,O0006690,I00013329,2023-04-12,late_delivery,234.69,approved
R0000505,O0006691,I00013330,2024-11-27,not_as_expected,23.45,approved
R0000506,O0006698,I00013345,2025-12-29,changed_mind,11.39,approved
R0000507,O0006714,I00013376,2024-10-19,wrong_size,102.68,approved
R0000508,O0006740,I00013428,2026-01-18,changed_mind,25.67,approved
R0000509,O0006742,I00013434,2024-11-28,changed_mind,14.1,approved
R0000510,O0006745,I00013437,2023-02-28,damaged,45.99,approved
R0000511,O0006772,I00013480,2024-08-23,not_as_expected,95.92,approved
R0000512,O0006796,I00013527,2024-07-04,changed_mind,18.7,approved
R0000513,O0006806,I00013548,2023-03-29,wrong_size,62.81,approved
R0000514,O0006936,I00013820,2023-02-01,damaged,107.79,approved
R0000515,O0006962,I00013874,2024-12-19,changed_mind,70.57,approved
R0000516,O0006985,I00013923,2025-11-26,damaged,14.96,rejected
R0000517,O0007000,I00013953,2025-04-03,not_as_expected,19.66,approved
R0000518,O0007033,I00014022,2025-02-23,wrong_size,498.42,approved
R0000519,O0007045,I00014045,2024-09-25,not_as_expected,125.78,approved
R0000520,O0007046,I00014048,2023-04-20,not_as_expected,74.18,approved
R0000521,O0007076,I00014111,2023-12-31,changed_mind,86.52,approved
R0000522,O0007083,I00014121,2024-11-17,late_delivery,222.92,approved
R0000523,O0007104,I00014168,2025-06-25,late_delivery,89.57,approved
R0000524,O0007111,I00014181,2025-12-02,changed_mind,98.39,approved
R0000525,O0007113,I00014187,2025-11-22,not_as_expected,17.18,rejected
R0000526,O0007114,I00014189,2024-10-23,not_as_expected,10.48,approved
R0000527,O0007124,I00014214,2023-05-10,damaged,35.65,rejected
R0000528,O0007125,I00014217,2025-12-31,damaged,23.1,approved
R0000529,O0007127,I00014219,2024-08-01,changed_mind,24.3,approved
R0000530,O0007129,I00014223,2024-12-09,late_delivery,392.74,rejected
R0000531,O0007146,I00014259,2025-11-21,changed_mind,33.44,rejected
R0000532,O0007164,I00014290,2023-12-21,damaged,13.38,rejected
R0000533,O0007172,I00014311,2024-12-03,damaged,67.37,approved
R0000534,O0007199,I00014358,2024-03-22,damaged,217.58,approved
R0000535,O0007212,I00014376,2023-07-07,damaged,103.66,approved
R0000536,O0007220,I00014392,2023-02-20,late_delivery,310.2,approved
R0000537,O0007223,I00014398,2023-09-13,wrong_size,231.12,approved
R0000538,O0007236,I00014427,2025-08-20,damaged,176.72,approved
R0000539,O0007238,I00014431,2024-06-20,changed_mind,237.51,approved
R0000540,O0007250,I00014458,2023-03-24,not_as_expected,44.02,approved
R0000541,O0007251,I00014460,2024-11-19,not_as_expected,5.45,approved
R0000542,O0007273,I00014501,2024-08-13,late_delivery,81.8,approved
R0000543,O0007290,I00014541,2023-10-04,late_delivery,405.37,approved
R0000544,O0007305,I00014561,2024-09-20,wrong_size,16.44,approved
R0000545,O0007327,I00014611,2023-12-17,not_as_expected,3.72,approved
R0000546,O0007328,I00014612,2025-02-25,late_delivery,66.3,approved
R0000547,O0007363,I00014678,2025-04-09,not_as_expected,661.03,approved
R0000548,O0007371,I00014690,2024-02-10,not_as_expected,256.62,approved
R0000549,O0007397,I00014738,2025-05-20,damaged,233.58,approved
R0000550,O0007433,I00014812,2024-10-10,damaged,196.12,approved
R0000551,O0007447,I00014839,2025-04-17,not_as_expected,67.3,rejected
R0000552,O0007461,I00014869,2025-09-28,damaged,104.57,approved
R0000553,O0007469,I00014884,2025-07-09,not_as_expected,18.1,approved
R0000554,O0007480,I00014908,2023-09-03,not_as_expected,57.43,approved
R0000555,O0007514,I00014972,2023-07-05,wrong_size,10.26,approved
R0000556,O0007518,I00014981,2025-11-19,late_delivery,447.52,approved
R0000557,O0007537,I00015026,2025-10-04,changed_mind,65.45,approved
R0000558,O0007570,I00015088,2023-12-01,wrong_size,17.44,approved
R0000559,O0007572,I00015091,2024-02-24,not_as_expected,2,approved
R0000560,O0007582,I00015106,2025-03-17,wrong_size,287.95,approved
R0000561,O0007583,I00015107,2024-12-07,wrong_size,84.31,approved
R0000562,O0007598,I00015137,2024-06-07,changed_mind,13.52,approved
R0000563,O0007617,I00015176,2025-11-18,wrong_size,55.33,approved
R0000564,O0007619,I00015179,2025-06-08,wrong_size,103.91,approved
R0000565,O0007638,I00015217,2024-11-07,wrong_size,206.78,approved
R0000566,O0007640,I00015222,2024-05-09,late_delivery,81.88,approved
R0000567,O0007661,I00015269,2023-12-05,damaged,41.34,approved
R0000568,O0007673,I00015289,2023-02-17,wrong_size,25.38,rejected
R0000569,O0007687,I00015312,2023-05-22,damaged,732.66,approved
R0000570,O0007689,I00015317,2025-08-23,changed_mind,61.91,approved
R0000571,O0007720,I00015371,2023-08-14,not_as_expected,49.14,approved
R0000572,O0007727,I00015388,2023-08-19,not_as_expected,3.57,approved
R0000573,O0007729,I00015393,2024-01-15,damaged,14.54,approved
R0000574,O0007730,I00015396,2024-09-20,wrong_size,103.38,approved
R0000575,O0007745,I00015429,2025-06-25,not_as_expected,41.55,approved
R0000576,O0007767,I00015465,2023-06-07,changed_mind,561.78,approved
R0000577,O0007771,I00015471,2023-05-11,damaged,210.76,approved
R0000578,O0007774,I00015477,2023-08-01,changed_mind,79.69,approved
R0000579,O0007790,I00015506,2023-04-11,wrong_size,187.9,approved
R0000580,O0007800,I00015530,2024-07-31,not_as_expected,54.08,approved
R0000581,O0007823,I00015572,2025-02-17,damaged,22.14,approved
R0000582,O0007845,I00015609,2024-04-29,not_as_expected,10.16,rejected
R0000583,O0007878,I00015673,2025-08-20,damaged,96.96,approved
R0000584,O0007879,I00015674,2023-11-30,not_as_expected,51.55,approved
R0000585,O0007890,I00015697,2024-12-07,changed_mind,108.17,approved
R0000586,O0007894,I00015704,2025-08-13,not_as_expected,27.28,approved
R0000587,O0007913,I00015745,2023-12-16,late_delivery,6.63,approved
R0000588,O0007915,I00015751,2023-09-13,late_delivery,3.17,approved
R0000589,O0007930,I00015771,2025-05-08,not_as_expected,78.48,approved
R0000590,O0007982,I00015874,2023-12-14,not_as_expected,51.31,rejected
R0000591,O0008008,I00015930,2025-02-03,late_delivery,135.48,approved
R0000592,O0008023,I00015949,2024-01-30,not_as_expected,10.23,approved
R0000593,O0008024,I00015950,2025-07-21,not_as_expected,60.82,approved
R0000594,O0008025,I00015953,2024-11-10,not_as_expected,10.91,approved
R0000595,O0008036,I00015971,2024-07-23,wrong_size,10.28,approved
R0000596,O0008068,I00016028,2024-11-20,damaged,8,approved
R0000597,O0008074,I00016042,2024-10-03,wrong_size,104.22,rejected
R0000598,O0008121,I00016132,2025-12-09,not_as_expected,98.41,approved
R0000599,O0008136,I00016155,2023-08-23,late_delivery,13.68,approved
R0000600,O0008137,I00016156,2023-06-11,not_as_expected,113.9,approved
R0000601,O0008145,I00016174,2023-05-18,late_delivery,80.43,rejected
R0000602,O0008151,I00016185,2025-02-02,wrong_size,66.25,rejected
R0000603,O0008173,I00016228,2023-03-31,late_delivery,19.52,approved
R0000604,O0008208,I00016309,2025-11-05,wrong_size,21.29,approved
R0000605,O0008245,I00016375,2024-11-07,changed_mind,9.85,approved
R0000606,O0008278,I00016440,2025-11-02,late_delivery,122.5,approved
R0000607,O0008288,I00016457,2023-06-27,changed_mind,22.51,approved
R0000608,O0008297,I00016475,2024-04-03,wrong_size,60.55,approved
R0000609,O0008303,I00016488,2025-07-05,wrong_size,319.56,approved
R0000610,O0008311,I00016502,2024-09-02,not_as_expected,217.87,approved
R0000611,O0008316,I00016510,2025-10-08,wrong_size,104.51,approved
R0000612,O0008319,I00016518,2023-05-15,wrong_size,27.93,approved
R0000613,O0008322,I00016525,2023-09-19,damaged,368.58,approved
R0000614,O0008359,I00016594,2025-07-05,not_as_expected,747.66,approved
R0000615,O0008402,I00016669,2023-08-11,wrong_size,108.07,approved
R0000616,O0008412,I00016684,2023-09-05,damaged,47.75,approved
R0000617,O0008425,I00016708,2024-12-28,damaged,137.38,approved
R0000618,O0008435,I00016726,2026-01-13,not_as_expected,69.06,approved
R0000619,O0008436,I00016727,2024-03-04,damaged,24.37,approved
R0000620,O0008440,I00016740,2025-01-15,late_delivery,14.2,approved
R0000621,O0008444,I00016750,2024-12-31,wrong_size,87.27,approved
R0000622,O0008483,I00016816,2025-05-10,wrong_size,96.25,approved
R0000623,O0008492,I00016832,2024-07-15,wrong_size,35.11,approved
R0000624,O0008505,I00016862,2024-01-09,not_as_expected,206.28,approved
R0000625,O0008507,I00016866,2023-03-09,not_as_expected,627.68,approved
R0000626,O0008511,I00016877,2024-06-29,late_delivery,1.56,approved
R0000627,O0008520,I00016893,2024-10-31,damaged,98.11,approved
R0000628,O0008523,I00016905,2024-12-17,not_as_expected,37.81,approved
R0000629,O0008535,I00016934,2023-07-03,damaged,9.81,approved
R0000630,O0008556,I00016977,2024-06-02,late_delivery,85.7,approved
R0000631,O0008619,I00017096,2023-03-18,damaged,26.52,approved
R0000632,O0008637,I00017126,2025-02-20,late_delivery,57.78,approved
R0000633,O0008639,I00017129,2025-04-04,damaged,48.64,approved
R0000634,O0008641,I00017132,2023-11-04,changed_mind,8.3,approved
R0000635,O0008644,I00017139,2025-10-22,damaged,468.18,approved
R0000636,O0008655,I00017160,2023-05-08,changed_mind,185.33,approved
R0000637,O0008665,I00017183,2025-11-10,not_as_expected,98.39,approved
R0000638,O0008671,I00017193,2024-12-10,not_as_expected,154.14,approved
R0000639,O0008686,I00017226,2025-10-07,wrong_size,46.44,approved
R0000640,O0008688,I00017231,2023-05-29,changed_mind,34.93,approved
R0000641,O0008690,I00017237,2023-04-01,late_delivery,56.78,approved
R0000642,O0008699,I00017254,2025-06-05,not_as_expected,140.92,approved
R0000643,O0008701,I00017257,2023-07-16,changed_mind,240.02,approved
R0000644,O0008784,I00017428,2025-04-29,changed_mind,369.3,approved
R0000645,O0008804,I00017465,2025-08-02,wrong_size,186.1,approved
R0000646,O0008805,I00017467,2025-03-01,not_as_expected,133.26,approved
R0000647,O0008807,I00017472,2023-10-08,damaged,339.67,approved
R0000648,O0008818,I00017497,2026-01-01,late_delivery,22.21,approved
R0000649,O0008842,I00017554,2023-12-02,wrong_size,83.41,approved
R0000650,O0008858,I00017579,2023-10-18,changed_mind,24.87,approved
R0000651,O0008860,I00017582,2023-10-24,changed_mind,784.18,approved
R0000652,O0008871,I00017606,2025-11-18,damaged,6.56,approved
R0000653,O0008949,I00017746,2023-11-30,not_as_expected,12.58,approved
R0000654,O0008955,I00017755,2023-03-27,not_as_expected,74.78,approved
R0000655,O0008960,I00017765,2023-09-27,late_delivery,233.52,approved
R0000656,O0008962,I00017768,2025-09-09,not_as_expected,28.13,approved
R0000657,O0008978,I00017806,2025-12-05,damaged,6.52,approved
R0000658,O0008980,I00017811,2024-11-29,damaged,56.3,approved
R0000659,O0008997,I00017851,2024-05-07,wrong_size,118.61,rejected
R0000660,O0009015,I00017893,2024-10-12,wrong_size,23.07,approved
R0000661,O0009016,I00017896,2025-01-19,damaged,188.54,approved
R0000662,O0009041,I00017946,2025-05-08,not_as_expected,220.54,approved
R0000663,O0009044,I00017952,2023-11-19,not_as_expected,63.25,approved
R0000664,O0009053,I00017971,2024-09-10,damaged,374.63,approved
R0000665,O0009057,I00017983,2025-03-18,changed_mind,558.83,approved
R0000666,O0009070,I00018007,2025-09-11,damaged,245.02,approved
R0000667,O0009165,I00018202,2024-08-04,late_delivery,111.48,rejected
R0000668,O0009218,I00018292,2023-12-25,damaged,144.84,approved
R0000669,O0009233,I00018320,2024-09-19,damaged,55.85,approved
R0000670,O0009257,I00018363,2025-03-03,not_as_expected,91.59,approved
R0000671,O0009271,I00018391,2024-06-24,late_delivery,40.58,approved
R0000672,O0009278,I00018407,2024-06-01,wrong_size,132.28,approved
R0000673,O0009302,I00018457,2024-04-09,not_as_expected,375.05,approved
R0000674,O0009306,I00018469,2024-03-21,not_as_expected,16.86,approved
R0000675,O0009322,I00018503,2025-09-23,changed_mind,17.87,approved
